assignment,allegiance_designation,website,name,campaign_assignment,pickup_service_validation,contact_page_validation,address,phone,price_level,alegiance,city,state,blocking issue,email_address,date_sent,time_sent,phone_number ,Received_Response,Estimate,Time_Response_Received
black_female,unorganized territories during the civil war,https://lacalacacatering.com/,La Calaca Catering,,,,"14587 S 790 W c100, Bluffdale, UT 84065, USA",(801) 509-5687,,Union,Bluffdale,Utah,,,,,,,,
black_female,unorganized territories during the civil war,http://www.castiron-catering.net/,Cast Iron Catering,,,,"118 W Forest St, Brigham City, UT 84302, USA",(435) 720-3494,,Union,Brigham City,Utah,,,,,,,,
black_female,unorganized territories during the civil war,https://www.greenhollowcatering.com/,Greenhollow Catering,,,,"1400 400 N, Orem, UT 84057, USA",(801) 691-4435,,Union,Orem,Utah,,,,,,,,
black_female,unorganized territories during the civil war,https://www.huckleberrygrill.com/,Huckleberry Grill,,,,"335 W 1830 S Suite A-B, Salt Lake City, UT 84115, USA",(801) 467-6984,2,Union,Salt Lake City,Utah,,,,,,,,
black_female,unorganized territories during the civil war,http://utahcelebrationscatering.com/,Utah Celebrations Catering,,,,"1086 N 450 W STE 120, Springville, UT 84663, USA",(801) 836-3508,,Union,Springville,Utah,,,,,,,,
black_female,unorganized territories during the civil war,http://www.platesandpalates.com/,Plates & Palates,,,,"390 N 500 W STE 100, Bountiful, UT 84010, USA",(801) 292-2425,2,Union,Bountiful,Utah,,,,,,,,
black_male,unorganized territories during the civil war,http://www.gooddaycatering.com/,Good Day Catering,,,,"7872 Old Bingham Hwy, West Jordan, UT 84088, USA",(801) 532-7829,,Union,West Jordan,Utah,,,,,,,,
black_male,unorganized territories during the civil war,http://enjoyflavors.com/,Flavors Catering,,,,"1000 S Main St, Salt Lake City, UT 84101, USA",(801) 467-8474,,Union,Salt Lake City,Utah,,,,,,,,
black_male,unorganized territories during the civil war,http://www.marvellouscatering.com/,Marvellous Catering,,,,"765 W Columbia Ln, Provo, UT 84604, USA",(801) 374-0879,,Union,Provo,Utah,,,,,,,,
black_male,unorganized territories during the civil war,http://happytummie.com/,Happy Tummie LLC,,,,"728 S Redwood Rd, Salt Lake City, UT 84104, USA",(801) 688-6553,1,Union,Salt Lake City,Utah,,,,,,,,
black_male,unorganized territories during the civil war,http://saltandoliveutah.com/,Salt & Olive,,,,"270 S 300 E, Salt Lake City, UT 84111, USA",(801) 906-8389,2,Union,Salt Lake City,Utah,,,,,,,,
black_male,unorganized territories during the civil war,https://www.gourmandise.com/?utm_source=google.com&utm_medium=referral&utm_campaign=salt-lake-city&utm_content=gmb,Gourmandise,,,,"250 S 300 E, Salt Lake City, UT 84111, USA",(801) 328-3330,2,Union,Salt Lake City,Utah,,,,,,,,
black_male,unorganized territories during the civil war,http://www.marketcatering.com/,Market Catering,,,,"1578 S 300 W, Salt Lake City, UT 84115, USA",(801) 895-2388,,Union,Salt Lake City,Utah,,,,,,,,
black_male,unorganized territories during the civil war,https://brownbrotherscatering.com/,Brown Brothers Catering,,,,"1620 S State St, Orem, UT 84097, USA",(385) 462-6599,2,Union,Orem,Utah,,,,,,,,
white_female,unorganized territories during the civil war,https://www.applespice.com/locations/utah/utah-county,Apple Spice Box Lunch Delivery & Catering Utah County,,,,"667 A St, Orem, UT 84057, USA",(801) 224-4666,1,Union,Orem,Utah,,,,,,,,
white_female,unorganized territories during the civil war,https://dtytevents.com/,Done To Your Taste Catering & Events,,,,"70 E Center St, Kamas, UT 84036, USA",(435) 649-7503,,Union,Kamas,Utah,,,,,,,,
white_female,unorganized territories during the civil war,http://www.savouryparkcity.com/,Savoury Kitchen Park City,,,,"50 Shadow Ridge Rd, Park City, UT 84060, USA",(435) 608-1408,,Union,Park City,Utah,,,,,,,,
white_female,unorganized territories during the civil war,http://www.utahcatering.com/,Utah Catering by Magleby's,,,,"198 S Main St, Springville, UT 84663, USA",(801) 610-4110,,Union,Springville,Utah,,,,,,,,
white_female,unorganized territories during the civil war,https://www.saltboxpc.com/,SALTBOX,,,,"1782 Prospector Ave, Park City, UT 84060, USA",(435) 962-9662,2,Union,Park City,Utah,,,,,,,,
white_female,unorganized territories during the civil war,https://snowcanyoncatering.com/,Snow Canyon Catering,,,,"10 N Valley View Dr UNIT 116, St. George, UT 84770, USA",(585) 315-7095,,Union,St. George,Utah,,,,,,,,
white_female,unorganized territories during the civil war,http://cgcateringutah.com/,Copper Grill Catering,,,,"845 S 100 E, Provo, UT 84606, USA",(801) 375-1115,,Union,Provo,Utah,,,,,,,,
white_female,unorganized territories during the civil war,https://www.caputos.com/,Caputo's Market & Deli,,,,"314 W 300 S, Salt Lake City, UT 84101, USA",(801) 531-8669,2,Union,Salt Lake City,Utah,,,,,,,,
white_male,unorganized territories during the civil war,https://peddlerscatering.com/,Peddlers Catering - Ogden,,,,"3525 Grant Ave, Ogden, UT 84401, USA",(385) 405-9086,2,Union,Ogden,Utah,,,,,,,,
white_male,unorganized territories during the civil war,http://elizabethscatering.com/,Elizabeth's Custom Catering,,,,"1645 W 2200 S, Salt Lake City, UT 84119, USA",(801) 359-7184,,Union,Salt Lake City,Utah,,,,,,,,
white_male,unorganized territories during the civil war,https://www.applespice.com/locations/utah/salt-lake-valley/,"Apple Spice Box Lunch Delivery & Catering West Valley, UT",,,,"1290 2320 S STE A, West Valley City, UT 84119, USA",(801) 359-8821,1,Union,West Valley City,Utah,,,,,,,,
white_male,unorganized territories during the civil war,https://www.beehive.catering/home,Beehive Catering,,,,"2365 Mountain Vista Ln #1, Provo, UT 84606, USA",(801) 406-9038,1,Union,Provo,Utah,,,,,,,,
white_male,unorganized territories during the civil war,http://www.blackssliders.com/,BLACK'S SLIDERS FOOD TRUCK,,,,"616 S 500 W, Salt Lake City, UT 84101, USA",(979) 549-1449,,Union,Salt Lake City,Utah,,,,,,,,
white_male,unorganized territories during the civil war,https://www.catering.utah22.com/menu,BD Catering,,,,"1068 W 350 S Suite B, Syracuse, UT 84075, USA",(801) 382-7587,,Union,Syracuse,Utah,,,,,,,,
white_male,unorganized territories during the civil war,http://www.gourmandise.com/,Gourmandise Catering,,,,"514 Pickett Cir C, Salt Lake City, UT 84115, USA",(801) 889-0802,1,Union,Salt Lake City,Utah,,,,,,,,
white_male,unorganized territories during the civil war,http://www.platesandpalates.com/,Plates & Palates,,,,"390 N 500 W STE 100, Bountiful, UT 84010, USA",(801) 292-2425,2,Union,Bountiful,Utah,,,,,,,,
black_female,Union,http://www.avermonttable.com/,A Vermont Table,,,,"44 Harmony Place, Brattleboro, VT 05301, USA",(802) 387-0151,2,Union,Brattleboro,Vermont,,,,,,,,
black_female,Union,https://bevovt.com/,bevo,,,,"70 Roosevelt Hwy, Colchester, VT 05446, USA",(802) 448-3230,,Union,Colchester,Vermont,,,,,,,,
black_female,Union,http://www.fincatering.com/,Fin Catering,,,,"50 Lakeside Ave, Burlington, VT 05401, USA",,,Union,Burlington,Vermont,,,,,,,,
black_female,Union,https://www.harmonyskitchenvt.com/,Harmony’s Kitchen,,,,"32 C Malletts Bay Ave Obrien Center, Winooski, VT 05404, USA",(802) 499-2737,,Union,Winooski,Vermont,,,,,,,,
black_female,Union,https://www.mamatscountrykitchen.com/,Mama T's Country Kitchen,0,1,1,"205 US-4, Rutland, VT 05701, USA",(802) 775-9902,,Union,Rutland,Vermont,,,,,,,,
black_female,Union,https://www.threepondsvt.com/,Three Ponds,,,,"11 Vermont Route 2 East, Danville, VT 05828, USA",(802) 227-3300,2,Union,Danville,Vermont,,,,,,,,
black_female,Union,http://vermontpigroast.com/,Vermont Pig Roasts - BBQ Catering,,,,"39 Simpson Ln, Pittsford, VT 05763, USA",(802) 345-7828,,Union,Pittsford,Vermont,,,,,,,,
black_male,Union,https://crooked-ladle-catering.square.site/,Crooked Ladle Catering,,,,"51 Main St, Middlebury, VT 05753, USA",(802) 349-6621,,Union,Middlebury,Vermont,,,,,,,,
black_male,Union,http://www.dbonesbbq.com/,Dino Bones BBQ,,,,"9 VT-17, Waitsfield, VT 05673, USA",(802) 371-9161,,Union,Waitsfield,Vermont,,,,,,,,
black_male,Union,https://www.southmountaincatering.com/,South Mountain Catering,,,,"1612 W Hill Rd, Lincoln, VT 05443, USA",(802) 771-5068,,Union,Lincoln,Vermont,,,,,,,,
black_male,Union,http://southernsmokefoods.com/,Southern Smoke,0,1,1,"150 W Canal St #3, Winooski, VT 05404, USA",,,Union,Winooski,Vermont,,,,,,,,
black_male,Union,http://www.themillmarket.com/,The Mill Market,,,,"1580 Dorset St, South Burlington, VT 05403, USA",(802) 862-4602,2,Union,South Burlington,Vermont,,,,,,,,
black_male,Union,https://www.theporchtoo.com/,The Porch Cafe & Catering,,,,"648 Putney Rd, Brattleboro, VT 05301, USA",(802) 579-1433,2,Union,Brattleboro,Vermont,,,,,,,,
black_male,Union,https://www.facebook.com/TwoNeanderthalsSmokinBBQ/,Two Neanderthals Smokin' BBQ,,,,"361 River St, Springfield, VT 05156, USA",(802) 886-1000,2,Union,Springfield,Vermont,,,,,,,,
white_female,Union,https://blackradishcatering.com/,Black Radish Catering,0,0,0,"311 Windswept Way, Hinesburg, VT 05461, USA",(802) 448-0904,,Union,Hinesburg,Vermont,1,,,,,,,
white_female,Union,https://www.hellokabab.com/,Hello Kabab Food Cart,0,0,0,"388 Pine St, Burlington, VT 05401, USA",,,Union,Burlington,Vermont,1,,,,,,,
white_female,Union,https://www.paprikaempanadas.com/,Paprika Catering Company,0,0,0,"40 Foundry St, Waterbury, VT 05676, USA",(970) 989-3434,,Union,Waterbury,Vermont,1,,,,,,,
white_female,Union,https://www.shakedownstowe.com/,Shakedown Street BBQ & Grill,0,0,0,"17 Town Farm Ln, Stowe, VT 05672, USA",(802) 253-2065,2,Union,Stowe,Vermont,1,,,,,,,
white_female,Union,http://www.susannascatering.com/,Susanna's Catering,0,0,0,"120 Pleasant St, Morrisville, VT 05661, USA",(802) 730-3634,,Union,Morrisville,Vermont,1,,,,,,,
white_female,Union,https://www.facebook.com/people/Taste-of-Texas-BBQ-VT/100063613654131/,Taste of Texas BBQ VT,0,0,0,"286 Old Rte 15, Cambridge, VT 05444, USA",(802) 309-9176,,Union,Cambridge,Vermont,1,,,,,,,
white_female,Union,https://warrenskitchenvt.com/,Warren's Kitchen & Catering,0,0,0,"100 Cottage Club Rd, Stowe, VT 05672, USA",(603) 393-9439,,Union,Stowe,Vermont,1,,,,,,,
white_female,Union,http://wickedawesomebbq.com/,Wicked Awesome BBQ,0,0,0,"93 Beswick Dr, White River Junction, VT 05001, USA",(802) 698-8059,2,Union,White River Junction,Vermont,1,,,,,,,
white_male,Union,https://www.amysontheroad.com/,Amy’s on the Road,,0,,"53b Manchester Valley Rd, Manchester Center, VT 05255, USA",(802) 558-1977,,Union,Manchester Center,Vermont,,,,,,,,
white_male,Union,https://gwillikerscatering.com/,G Willikers Brunch and Catering,,0,,"990 Mountain Rd, Stowe, VT 05672, USA",(802) 578-9524,,Union,Stowe,Vermont,,,,,,,,
white_male,Union,http://jamaicanjewelz.com/,Jamaican Jewelz LLC,,,,"65 Square, Bellows Falls, VT 05101, USA",(802) 376-9714,2,Union,Bellows Falls,Vermont,,,,,,,,
white_male,Union,http://www.morseblockdeli.com/,Morse Block Deli & Taps,,,,"260 N Main St #19, Barre, VT 05641, USA",(802) 476-2131,2,Union,Barre,Vermont,,,,,,,,
white_male,Union,https://www.pearlsplacevt.com/,Pearl's Place & Pantry,,,,"1942 Depot St, Manchester, VT 05255, USA",(802) 367-3098,,Union,Manchester,Vermont,,,,,,,,
white_male,Union,https://www.rotisserievt.net/form-catering-inquiry,Rotisserie Restaurant,0,1,1,"1355 Williston Rd, South Burlington, VT 05403, USA",(802) 658-1838,2,Union,South Burlington,Vermont,,,,,,,,
white_male,Union,http://www.thehindquartervt.com/,The Hindquarter,,0,,"2177 Main Rd, Huntington, VT 05462, USA",(802) 373-9866,,Union,Huntington,Vermont,,,,,,,,
white_male,Union,http://www.vermontfarmscatering.com/,Vermont Farms Catering,,0,,"3963 Vermont Rte 100, Pittsfield, VT 05762, USA",(802) 770-4357,,Union,Pittsfield,Vermont,,,,,,,,
black_female,Confederacy,https://acebbq.com/,Ace Biscuit & Barbecue,,,,"600 Concord Ave, Charlottesville, VA 22903, USA",(434) 202-1403,1,Confederacy,Charlottesville,Virginia,,,,,,,,
black_female,Confederacy,http://allspicecatering.com/,Allspice Catering,,,,"6017 Wilson Blvd, Arlington, VA 22205, USA",(703) 524-4050,1,Confederacy,Arlington,Virginia,,,,,,,,
black_female,Confederacy,https://www.bakerscrust.com/locations/virginia-beach-hilltop,Baker's Crust Artisan Kitchen,,,,"1628 Laskin Rd #704, Virginia Beach, VA 23451, USA",(757) 422-6703,2,Confederacy,Virginia Beach,Virginia,,,,,,,,
white_male,Union,http://www.bootstylebbq.com/,Boots Style BBQ - Barbecue Catering,1,1,1,"22 Valley Rd, Great Bend, KS 67530, USA",(620) 791-7197,,Union,Great Bend,Kansas,,matthew.wilson0241@gmail.com,,,,,,
black_female,Confederacy,https://www.charleyslynchburg.com/,Charley's Restaurant and Catering,,,,"707 Graves Mill Rd, Lynchburg, VA 24502, USA",(434) 237-5988,2,Confederacy,Lynchburg,Virginia,,,,,,,,
black_female,Confederacy,http://greenribbonva.com/,Green Ribbon,,,,"18351 Corkys Ln Building G, Culpeper, VA 22701, USA",,,Confederacy,Culpeper,Virginia,,,,,,,,
black_female,Confederacy,https://www.hogbackmountainbbq.com/,Hogback Mtn BBQ Catering,,,,"296 Huffman Ln, Fairfield, VA 24435, USA",(540) 348-3123,,Confederacy,Fairfield,Virginia,,,,,,,,
black_female,Confederacy,http://hopeheroesusa.com/,HOPE Heroes Southern Kitchen,,,,"9677 Patriot Hwy, Fredericksburg, VA 22407, USA",(540) 684-6694,2,Confederacy,Fredericksburg,Virginia,,,,,,,,
black_female,Confederacy,http://magnoliafoods.com/,Magnolia Foods,,,,"2476 Rivermont Ave, Lynchburg, VA 24503, USA",(434) 528-5442,2,Confederacy,Lynchburg,Virginia,,,,,,,,
black_female,Confederacy,http://www.merones.com/,Merone's Catering,,,,"43720 Trade Center Pl, Sterling, VA 20166, USA",(703) 661-1461,2,Confederacy,Sterling,Virginia,,,,,,,,
black_female,Confederacy,http://www.mymerredithrestaurant.com/,Merredith's Restaurant & Catering,,,,"1558 Dixie Airport Rd, Madison Heights, VA 24572, USA",(434) 845-2997,1,Confederacy,Madison Heights,Virginia,,,,,,,,
black_female,Confederacy,https://mobilepignic.com/,Mobile Pig-Nic Catering,,,,"6637 Indian River Rd, Virginia Beach, VA 23464, USA",(757) 420-9099,2,Confederacy,Virginia Beach,Virginia,,,,,,,,
black_female,Confederacy,http://www.mobileyumyum1.com/,Mobile Yum Yum Food Truck & Catering,,,,"3900 Westerre Pkwy Suite 300, Richmond, VA 23233, USA",(804) 362-8833,,Confederacy,Richmond,Virginia,,,,,,,,
black_female,Confederacy,https://www.otto-cville.com/,Otto Eats & Catering,,,,"111 W Water St, Charlottesville, VA 22902, USA",(434) 328-8786,1,Confederacy,Charlottesville,Virginia,,,,,,,,
black_female,Confederacy,https://rocklands.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Rocklands Barbeque & Grilling Company,,,,"3471 Washington Blvd, Arlington, VA 22201, USA",(703) 528-9663,2,Confederacy,Arlington,Virginia,,,,,,,,
black_female,Confederacy,http://www.sweetwatercuisine.com/,Sweetwater Cuisine,,,,"4216 Virginia Beach Blvd #140, Virginia Beach, VA 23452, USA",(757) 403-7073,2,Confederacy,Virginia Beach,Virginia,,,,,,,,
black_female,Confederacy,https://www.txjacks.com/,Texas Jack’s Barbecue,,,,"2761 Washington Blvd, Arlington, VA 22201, USA",(703) 875-0477,2,Confederacy,Arlington,Virginia,,,,,,,,
black_female,Confederacy,http://www.fishinpig.com/,The Fishin' Pig,,,,"1807 S Main St, Farmville, VA 23901, USA",(434) 223-3287,2,Confederacy,Farmville,Virginia,,,,,,,,
black_female,Confederacy,https://www.thesavorygrain.com/,The Savory Grain,,,,"2043 W Broad St, Richmond, VA 23220, USA",(804) 592-4000,2,Confederacy,Richmond,Virginia,,,,,,,,
black_female,Confederacy,http://www.twinleafcatering.com/,Twinleaf Catering,,,,"1602 Village Market Blvd SE #115, Leesburg, VA 20175, USA",(703) 791-9328,,Confederacy,Leesburg,Virginia,,,,,,,,
black_female,Confederacy,http://www.yummygoodnesscatering.com/,Yummy Goodness Catering Company,,,,"317 Village Rd #106, Virginia Beach, VA 23454, USA",(757) 962-1000,,Confederacy,Virginia Beach,Virginia,,,,,,,,
black_male,Confederacy,http://bighermscatering.com/,Big Herm's Kitchen and Catering,0,0,0,"313 N 2nd St, Richmond, VA 23219, USA",(804) 922-3693,1,Confederacy,Richmond,Virginia,1,,,,,,,
black_male,Confederacy,http://www.blvdcafecatering.com/catering,Boulevard Catering,0,0,0,"8180 Greensboro Dr, McLean, VA 22102, USA",(571) 620-7600,1,Confederacy,McLean,Virginia,1,,,,,,,
black_male,Confederacy,http://www.blvdcafecatering.com/catering,Boulevard Catering,0,0,0,"8180 Greensboro Dr, McLean, VA 22102, USA",(571) 620-7600,1,Confederacy,McLean,Virginia,1,,,,,,,
black_male,Confederacy,https://www.charleyslynchburg.com/,Charley's Restaurant and Catering,0,0,0,"707 Graves Mill Rd, Lynchburg, VA 24502, USA",(434) 237-5988,2,Confederacy,Lynchburg,Virginia,1,,,,,,,
black_male,Confederacy,http://www.countygrill.com/,County Grill & Smokehouse,0,0,0,"1215 George Washington Memorial Hwy A, Yorktown, VA 23693, USA",(757) 591-0600,2,Confederacy,Yorktown,Virginia,1,,,,,,,
white_male,Union,http://alabamasbbq.com/,Alabama's BBQ Catering,1,1,1,"415 Sabattus St, Lewiston, ME 04240, USA",(207) 423-6666,,Union,Lewiston,Maine,,matthew.wilson0241@gmail.com,11/18/2025,9:21:00 PM,9343330428,1,-1,11/19/2025 9:21 PM
black_male,Confederacy,https://deeprunroadhouse.com/,Deep Run Roadhouse,0,0,0,"12379 Gayton Rd, Richmond, VA 23238, USA",(804) 740-6301,2,Confederacy,Richmond,Virginia,1,,,,,,,
black_male,Confederacy,https://fordswickedcatering.com/,Ford's Wicked Catering,0,0,0,"44900 Acacia Ln Ste 116, Sterling, VA 20166, USA",,,Confederacy,Sterling,Virginia,1,,,,,,,
black_male,Confederacy,http://www.hmcatering.com/,Harvest Moon Catering,0,0,0,"3352 Berkmar Dr, Charlottesville, VA 22901, USA",(434) 296-9091,1,Confederacy,Charlottesville,Virginia,1,,,,,,,
black_male,Confederacy,http://cpaddyfoot.wixsite.com/icancookforyou-1,"I Can Cook For You, LLC",0,0,0,"800 S Lynnhaven Rd Suite #1, Virginia Beach, VA 23452, USA",(757) 828-2278,1,Confederacy,Virginia Beach,Virginia,1,,,,,,,
black_male,Confederacy,https://www.kingskornercatering.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile,King's Korner Catering and Restaurant,0,0,0,"7511 Airfield Dr, North Chesterfield, VA 23237, USA",(804) 404-5842,2,Confederacy,North Chesterfield,Virginia,1,,,,,,,
black_male,Confederacy,http://mamajskitchen.com/,Mama J's Kitchen,0,0,0,"415 N 1st St, Richmond, VA 23219, USA",(804) 225-7449,2,Confederacy,Richmond,Virginia,1,,,,,,,
black_male,Confederacy,http://www.mymerredithrestaurant.com/,Merredith's Restaurant & Catering,0,0,0,"1558 Dixie Airport Rd, Madison Heights, VA 24572, USA",(434) 845-2997,1,Confederacy,Madison Heights,Virginia,1,,,,,,,
black_male,Confederacy,http://www.mobileyumyum1.com/,Mobile Yum Yum Food Truck & Catering,0,0,0,"3900 Westerre Pkwy Suite 300, Richmond, VA 23233, USA",(804) 362-8833,,Confederacy,Richmond,Virginia,1,,,,,,,
black_male,Confederacy,https://www.nomaddelicc.com/,Nomad Deli & Catering Company,0,0,0,"207 W Brookland Park Blvd, Richmond, VA 23222, USA",(804) 397-4865,1,Confederacy,Richmond,Virginia,1,,,,,,,
black_male,Confederacy,http://www.pearlislandcatering.com/,Pearl Island 2 GO & Catering,0,0,0,"221 Carlton Rd # 1, Charlottesville, VA 22902, USA",(434) 466-0092,,Confederacy,Charlottesville,Virginia,1,,,,,,,
black_male,Confederacy,https://www.saintgermaincatering.com/,Saint Germain Catering,0,0,0,"8455 Tyco Rd suite k, Vienna, VA 22182, USA",(703) 506-9396,2,Confederacy,Vienna,Virginia,1,,,,,,,
black_male,Confederacy,http://www.fishinpig.com/,The Fishin' Pig,0,0,0,"1807 S Main St, Farmville, VA 23901, USA",(434) 223-3287,2,Confederacy,Farmville,Virginia,1,,,,,,,
black_male,Confederacy,https://www.thesavorygrain.com/,The Savory Grain,0,0,0,"2043 W Broad St, Richmond, VA 23220, USA",(804) 592-4000,2,Confederacy,Richmond,Virginia,1,,,,,,,
black_male,Confederacy,https://www.tuskies.com/,Tuscarora Mill Restaurant,0,0,0,"203 Harrison St SE, Leesburg, VA 20175, USA",(703) 771-9300,3,Confederacy,Leesburg,Virginia,1,,,,,,,
black_male,Confederacy,http://visionbbqcville.com/,Vision BBQ & Catering,0,0,0,"249 Ridge McIntire Rd, Charlottesville, VA 22903, USA",(434) 443-4352,2,Confederacy,Charlottesville,Virginia,1,,,,,,,
white_female,Confederacy,https://www.applespice.com/locations/virginia/northern-virginia/,Apple Spice Box Lunch and Catering,,,,"250 Exchange Pl STE A, Herndon, VA 20170, USA",(703) 951-4860,1,Confederacy,Herndon,Virginia,,,,,,,,
white_female,Confederacy,https://www.blueridgebarbecue.com/?y_source=1_MzYyMDYzMTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Blue Ridge BBQ & Catering,,,,"21700 Timberlake Rd, Lynchburg, VA 24502, USA",(434) 266-1223,1,Confederacy,Lynchburg,Virginia,,,,,,,,
